"Source","Target","Weight"
21,23,185
21,24,1093
21,25,896
21,26,139
21,27,4726
21,28,378
21,29,974
21,30,487
21,31,15
21,32,140
21,33,4220
21,34,4220
21,35,1452
21,36,200
21,37,19
21,38,549
21,39,283
21,40,283
21,41,27
21,42,44
21,43,23
21,44,22
21,45,7393
21,46,29
21,47,82
21,48,27
21,49,224
21,50,1758
21,51,26
21,52,38
21,53,901
21,54,698
21,55,716
21,56,31
21,57,3
21,58,8
21,59,5
21,60,845
21,61,1
21,62,10
21,63,163
21,65,14
21,66,100
21,67,270
21,68,52
21,69,1503
21,70,479
21,71,221
21,72,54
21,73,3
21,74,5692
21,75,37
21,76,262
21,77,27
21,78,100
21,79,100
21,80,101
21,81,18
21,82,21
21,83,51
21,84,153
21,85,166
21,86,25
21,87,223
21,88,24
21,89,49
21,90,11
21,91,1
21,92,1
21,93,94
21,94,154
21,95,370
21,96,109
21,97,4
21,98,25
21,99,46
21,100,4
21,101,56
21,102,5
21,103,13
21,104,3
21,105,30
21,106,82
21,107,2
21,108,1
21,109,21
21,110,131
21,111,17
21,112,19
21,113,61
21,114,20
21,115,7
21,116,2
21,117,3
21,118,13
21,119,6
21,120,1
21,121,708
21,122,34
21,123,24
21,124,1154
21,125,38
21,126,29
21,127,28
21,129,17
21,130,1
21,131,3
21,132,9
21,133,27
21,134,1
21,135,45
21,136,98
21,137,5
21,139,132
21,140,9
21,142,1
21,143,14
21,144,64
21,145,479
21,146,9
21,148,3
21,149,17
21,153,9
21,154,19
21,156,107
21,157,2868
21,158,54182
21,159,180
21,160,42
21,161,1
21,162,49
21,164,22
21,166,1
21,167,11
21,169,262
21,170,1158
21,171,200
21,174,845
22,24,1
22,25,2
22,27,51
22,28,3
22,29,1
22,31,277
22,32,1287
22,33,513
22,34,513
22,38,49
22,39,111
22,40,111
22,41,4
22,42,4
22,44,160
22,47,13
22,48,51
22,49,67
22,52,2054
22,54,1
22,55,2
22,57,10
22,58,8
22,59,647
22,61,769
22,62,57
22,63,25
22,64,362
22,65,65
22,66,28
22,67,2
22,72,38
22,73,36
22,74,1
22,75,40
22,77,28
22,78,10
22,79,10
22,89,44
22,90,14
22,91,447
22,92,232
22,94,1
22,96,2
22,99,1
22,100,25
22,102,1
22,104,62
22,105,1
22,106,1
22,108,47
22,110,1
22,112,1
22,113,1
22,114,9
22,115,26
22,116,1
22,117,1
22,120,1
22,123,1
22,126,1
22,130,8
22,132,1
22,137,10
22,139,2
22,142,4
22,143,6
22,145,1
22,153,1
22,157,7
22,158,14
22,167,1
22,170,1
23,24,463
23,25,1
23,26,5
23,27,4652
23,28,32
23,29,2
23,30,23
23,31,1
23,32,4
23,33,472
23,34,472
23,35,214
23,36,366
23,37,46
23,38,98
23,39,67
23,40,67
23,41,13
23,42,6
23,43,48
23,44,8
23,45,231
23,46,27
23,49,14
23,50,9
23,51,22
23,52,4
23,53,456
23,54,116
23,55,133
23,56,3
23,58,6
23,60,116
23,62,4
23,66,64
23,67,576
23,68,2
23,69,314
23,70,9
23,71,2
23,73,1
23,74,274
23,75,2
23,76,1672
23,77,7
23,78,2
23,79,2
23,80,71
23,81,1010
23,84,12
23,85,18
23,87,2
23,88,11
23,89,31
23,90,16
23,93,6
23,96,34
23,98,2
23,99,11
23,100,1
23,101,108
23,103,228
23,104,1
23,105,1
23,106,14
23,107,1
23,109,161
23,110,10
23,111,1
23,112,4
23,114,88
23,116,4
23,119,2
23,121,32
23,123,3
23,124,404
23,128,4
23,129,20
23,132,30
23,133,12
23,135,14
23,136,22
23,140,266
23,142,15
23,143,3
23,144,9
23,150,48
23,152,35
23,154,703
23,156,8
23,157,77
23,158,5190
23,159,15
23,160,3
23,162,2
23,169,1672
23,170,444
23,171,366
23,172,1
23,174,116
24,25,18
24,26,16
24,27,669
24,28,56
24,29,184
24,30,127
24,33,376
24,34,376
24,35,198
24,36,500
24,37,65
24,38,19
24,39,22
24,40,22
24,41,18
24,42,14
24,43,71
24,44,7
24,45,620
24,46,17
24,47,29
24,49,65
24,50,249
24,51,33
24,52,1
24,53,178
24,54,1257
24,55,385
24,56,214
24,57,93
24,58,172
24,59,2
24,60,68
24,61,1
24,62,4
24,63,19
24,65,4
24,66,77
24,67,209
24,68,4
24,69,448
24,70,84
24,71,45
24,72,13
24,73,2
24,74,224
24,75,3
24,76,350
24,77,5
24,78,14
24,79,14
24,80,147
24,81,116
24,82,9
24,83,3
24,84,183
24,85,25
24,87,8
24,88,90
24,89,62
24,90,7
24,91,1
24,92,1
24,93,12
24,94,9
24,95,30
24,96,86
24,97,37
24,98,12
24,99,16
24,100,1
24,101,140
24,102,16
24,103,130
24,105,47
24,106,12
24,107,6
24,108,10
24,109,81
24,110,97
24,111,8
24,112,6
24,113,3
24,114,22
24,115,1
24,116,7
24,118,9
24,119,3
24,120,3
24,121,68
24,122,3
24,123,193
24,124,94
24,125,8
24,126,2
24,127,1
24,129,57
24,130,5
24,132,16
24,133,11
24,135,134
24,136,89
24,137,1
24,139,4
24,140,216
24,141,2
24,142,17
24,143,5
24,144,79
24,145,53
24,146,2
24,150,1
24,152,6
24,154,84
24,156,2
24,157,252
24,158,3792
24,159,18
24,160,3
24,162,1
24,164,3
24,169,350
24,170,1454
24,171,500
24,174,68
25,26,87
25,27,23
25,28,583
25,31,1
25,33,38
25,34,38
25,35,72
25,36,2
25,37,6
25,38,4
25,39,35
25,40,35
25,41,71
25,42,31
25,43,1
25,44,1
25,45,47
25,46,7
25,47,88
25,48,1
25,49,282
25,50,799
25,51,1
25,52,5
25,53,26
25,54,10
25,55,69
25,56,70
25,58,1
25,59,13
25,61,4
25,63,19
25,66,81
25,68,64
25,69,599
25,70,92
25,71,29
25,72,60
25,73,3
25,74,123
25,75,8
25,77,14
25,78,98
25,79,98
25,80,30
25,84,39
25,85,85
25,87,11
25,88,17
25,89,75
25,90,4
25,92,1
25,93,2
25,94,12
25,95,2
25,96,24
25,98,68
25,99,177
25,100,1
25,104,1
25,105,41
25,106,2
25,109,16
25,110,24
25,111,10
25,112,1
25,113,315
25,114,6
25,115,2
25,116,1
25,117,3
25,118,6
25,121,401
25,122,111
25,123,5
25,124,1
25,125,46
25,126,15
25,129,37
25,130,4
25,131,3
25,133,63
25,134,1
25,135,6
25,136,3
25,137,6
25,140,2
25,143,9
25,144,14
25,145,202
25,146,6
25,147,3
25,148,2
25,149,4
25,156,32
25,157,6684
25,158,1039
25,159,2
25,160,4
25,164,1
25,170,19
25,171,2
26,27,2
26,28,133
26,33,5
26,34,5
26,35,17
26,38,1
26,39,2
26,40,2
26,41,3
26,42,5
26,45,304
26,49,36
26,50,1
26,53,7
26,54,43
26,55,3
26,56,13
26,59,1
26,66,30
26,67,1
26,68,11
26,69,550
26,70,33
26,71,9
26,72,1
26,73,1
26,74,28
26,77,1
26,81,2
26,85,34
26,87,89
26,89,6
26,90,1
26,96,2
26,98,1
26,99,5
26,105,2
26,109,27
26,110,2
26,113,26
26,114,7
26,118,1
26,121,48
26,123,1
26,125,5
26,130,1
26,132,3
26,133,145
26,143,1
26,146,1
26,150,2
26,152,2
26,156,1
26,157,1494
26,158,440
26,159,1
26,160,2
26,170,8
27,28,23
27,29,340
27,30,912
27,31,344
27,32,247
27,33,7975
27,34,7975
27,35,1027
27,36,130
27,37,25
27,38,455
27,39,963
27,40,963
27,41,47
27,42,125
27,43,109
27,44,78
27,45,245
27,46,98
27,47,228
27,48,19
27,49,108
27,50,105
27,51,118
27,52,105
27,53,1929
27,54,78
27,55,147
27,56,11
27,57,16
27,58,19
27,59,81
27,60,1495
27,61,11
27,62,67
27,63,812
27,64,2
27,65,43
27,66,104
27,67,260
27,68,18
27,69,344
27,70,63
27,71,44
27,72,69
27,73,203
27,74,804
27,75,13
27,76,4122
27,77,222
27,78,94
27,79,94
27,80,18
27,81,383
27,82,3
27,83,3
27,84,7
27,85,85
27,86,2
27,87,6
27,88,68
27,89,252
27,90,440
27,91,151
27,92,106
27,93,26
27,94,20
27,95,1
27,96,146
27,97,4
27,98,8
27,99,29
27,100,3
27,101,209
27,102,8
27,103,71
27,104,7
27,105,6
27,106,644
27,107,10
27,108,17
27,109,20
27,110,90
27,111,10
27,112,15
27,113,6
27,114,12
27,115,12
27,116,20
27,117,9
27,118,2
27,120,57
27,121,63
27,122,45
27,123,27
27,124,4147
27,125,5
27,126,29
27,127,3
27,128,2
27,129,5
27,130,4
27,131,1
27,132,235
27,134,5
27,135,16
27,136,188
27,137,57
27,139,3
27,140,48
27,141,1
27,142,2
27,143,143
27,144,13
27,145,5
27,146,4
27,147,1
27,148,1
27,149,3
27,152,10
27,153,1
27,154,201
27,155,1
27,156,11
27,157,220
27,158,20946
27,159,150
27,160,12
27,161,11
27,162,44
27,164,12
27,166,26
27,167,23
27,169,4145
27,170,1365
27,171,130
27,172,2
27,174,1497
28,29,2
28,30,2
28,33,43
28,34,43
28,35,63
28,38,5
28,39,81
28,40,81
28,41,48
28,42,82
28,43,3
28,44,6
28,45,170
28,46,2
28,47,97
28,48,1
28,49,91
28,50,102
28,52,5
28,53,14
28,54,34
28,55,176
28,56,214
28,57,8
28,58,8
28,59,11
28,61,4
28,63,15
28,65,5
28,66,25
28,68,45
28,69,555
28,70,322
28,71,17
28,72,41
28,73,25
28,74,111
28,75,9
28,77,4
28,78,80
28,79,80
28,80,3
28,81,11
28,82,2
28,84,6
28,85,355
28,86,2
28,87,126
28,89,60
28,90,9
28,92,1
28,95,6
28,96,312
28,97,5
28,98,175
28,99,354
28,101,1
28,102,7
28,104,1
28,105,52
28,106,1
28,107,1
28,108,7
28,109,94
28,110,346
28,111,17
28,112,30
28,113,402
28,114,142
28,115,1
28,116,6
28,117,15
28,118,8
28,119,10
28,120,9
28,121,116
28,122,3
28,123,32
28,125,11
28,126,14
28,128,1
28,129,1
28,130,6
28,132,9
28,133,150
28,135,1
28,136,3
28,137,12
28,140,5
28,141,2
28,142,7
28,143,43
28,144,2
28,145,44
28,146,7
28,150,14
28,151,1
28,152,24
28,153,1
28,154,4
28,157,5200
28,158,630
28,164,1
28,170,86
29,30,2996
29,31,1
29,32,30
29,33,409
29,34,409
29,35,37
29,36,3
29,38,25
29,39,1
29,40,1
29,41,3
29,42,1
29,43,4
29,44,7
29,45,40
29,46,4
29,47,3
29,48,1
29,49,3
29,50,9
29,51,479
29,52,1
29,53,52
29,54,9
29,55,17
29,56,5
29,57,13
29,58,4
29,59,3
29,60,120
29,62,1
29,63,1
29,66,2
29,67,2
29,69,15
29,70,7
29,71,21
29,72,1
29,74,120
29,75,3
29,76,20
29,77,2
29,78,1
29,79,1
29,81,1
29,83,3
29,88,13
29,93,4
29,96,2
29,97,3
29,98,1
29,101,2
29,102,2
29,103,3
29,105,1
29,106,11
29,107,3
29,108,1
29,110,2
29,117,1
29,118,2
29,120,2
29,121,16
29,123,35
29,124,144
29,132,1
29,135,8
29,136,46
29,139,2
29,144,1
29,156,9
29,157,21
29,158,2418
29,159,16
29,160,4
29,161,2
29,162,9
29,163,1
29,164,13
29,165,1
29,166,4
29,167,9
29,169,22
29,170,31
29,171,3
29,172,5
29,174,120
30,31,1
30,32,20
30,33,390
30,34,390
30,35,209
30,36,123
30,37,19
30,38,42
30,39,2
30,40,2
30,43,11
30,44,1
30,45,48
30,46,18
30,49,4
30,50,17
30,51,7825
30,52,4
30,53,250
30,54,85
30,55,70
30,58,2
30,59,3
30,60,377
30,65,2
30,66,5
30,67,12
30,69,6
30,70,2
30,71,1
30,74,26
30,76,612
30,77,5
30,78,2
30,79,2
30,80,3
30,81,47
30,84,7
30,88,1140
30,91,1
30,94,2
30,95,2
30,96,4
30,99,3
30,100,1
30,101,128
30,103,32
30,104,1
30,106,37
30,109,8
30,110,5
30,115,1
30,118,2
30,121,5
30,123,1
30,124,569
30,129,7
30,135,1044
30,136,255
30,140,31
30,142,3
30,144,18
30,154,5
30,156,2
30,157,4
30,158,2381
30,159,85
30,160,1
30,162,9
30,164,1
30,166,6
30,167,10
30,169,622
30,170,87
30,171,124
30,174,377
31,32,798
31,33,913
31,34,913
31,35,2
31,38,9
31,39,18
31,40,18
31,41,1
31,44,224
31,47,3
31,48,97
31,49,512
31,52,245
31,53,3
31,59,495
31,60,1
31,61,13
31,62,29
31,63,4
31,64,594
31,65,77
31,66,87
31,72,4
31,73,9
31,74,5
31,75,89
31,77,122
31,78,5
31,79,5
31,89,24
31,91,136
31,92,125
31,96,2
31,100,1
31,104,48
31,108,2
31,110,2
31,114,2
31,115,8
31,120,1
31,125,1
31,137,2
31,143,1
31,153,1
31,157,1
31,158,46
31,159,1
31,161,6
31,162,4
31,165,1
31,166,217
31,167,23
31,174,1
32,33,2650
32,34,2650
32,35,3
32,38,479
32,39,12
32,40,12
32,42,1
32,44,419
32,48,44
32,49,13
32,52,2721
32,53,6
32,54,3
32,57,1
32,59,207
32,60,1
32,61,45
32,62,306
32,63,3
32,64,346
32,65,992
32,66,14
32,67,2
32,69,1
32,71,7
32,72,3
32,73,10
32,74,1
32,75,9
32,76,3
32,77,17
32,88,1
32,89,3
32,90,1
32,91,604
32,92,20
32,100,2
32,104,17
32,106,1
32,108,3
32,115,13
32,126,2
32,137,1
32,149,1
32,153,1
32,157,1
32,158,318
32,160,2
32,161,49
32,162,134
32,165,90
32,166,46
32,167,1573
32,169,3
32,170,6
32,174,1
33,34,56179
33,35,777
33,36,212
33,37,29
33,38,3977
33,39,263
33,40,263
33,41,5
33,42,7
33,43,21
33,44,3299
33,45,269
33,46,20
33,47,22
33,48,555
33,49,1828
33,50,110
33,51,17
33,52,1326
33,53,414
33,54,710
33,55,172
33,56,19
33,57,9
33,58,34
33,59,278
33,60,172
33,61,54
33,62,872
33,63,48
33,64,163
33,65,367
33,66,4824
33,67,517
33,68,7
33,69,126
33,70,17
33,71,61
33,72,71
33,73,25
33,74,576
33,75,161
33,76,183
33,77,2301
33,78,106
33,79,106
33,80,88
33,81,11
33,82,7
33,83,8
33,84,55
33,85,41
33,86,1
33,87,7
33,88,77
33,89,306
33,90,9
33,91,190
33,92,79
33,93,13
33,94,8
33,95,10
33,96,11
33,98,9
33,99,30
33,100,67
33,101,22
33,103,62
33,104,40
33,105,14
33,106,128
33,108,53
33,109,18
33,110,17
33,112,3
33,113,10
33,114,9
33,115,74
33,116,2
33,121,123
33,122,12
33,123,5
33,124,378
33,125,3
33,126,2
33,127,4
33,128,1
33,129,58
33,130,2
33,131,1
33,132,1
33,133,6
33,135,55
33,136,237
33,137,6
33,139,1
33,140,26
33,141,1
33,142,4
33,143,47
33,144,43
33,145,35
33,146,7
33,149,1
33,150,1
33,153,1
33,154,9
33,156,8
33,157,175
33,158,7378
33,159,50
33,160,11
33,161,18
33,162,176
33,164,1
33,165,10
33,166,33
33,167,39
33,169,184
33,170,227
33,171,212
33,174,172
34,35,777
34,36,212
34,37,29
34,38,3977
34,39,263
34,40,263
34,41,5
34,42,7
34,43,21
34,44,3299
34,45,269
34,46,20
34,47,22
34,48,555
34,49,1828
34,50,110
34,51,17
34,52,1326
34,53,414
34,54,710
34,55,172
34,56,19
34,57,9
34,58,34
34,59,278
34,60,172
34,61,54
34,62,872
34,63,48
34,64,163
34,65,367
34,66,4824
34,67,517
34,68,7
34,69,126
34,70,17
34,71,61
34,72,71
34,73,25
34,74,576
34,75,161
34,76,183
34,77,2301
34,78,106
34,79,106
34,80,88
34,81,11
34,82,7
34,83,8
34,84,55
34,85,41
34,86,1
34,87,7
34,88,77
34,89,306
34,90,9
34,91,190
34,92,79
34,93,13
34,94,8
34,95,10
34,96,11
34,98,9
34,99,30
34,100,67
34,101,22
34,103,62
34,104,40
34,105,14
34,106,128
34,108,53
34,109,18
34,110,17
34,112,3
34,113,10
34,114,9
34,115,74
34,116,2
34,121,123
34,122,12
34,123,5
34,124,378
34,125,3
34,126,2
34,127,4
34,128,1
34,129,58
34,130,2
34,131,1
34,132,1
34,133,6
34,135,55
34,136,237
34,137,6
34,139,1
34,140,26
34,141,1
34,142,4
34,143,47
34,144,43
34,145,35
34,146,7
34,149,1
34,150,1
34,153,1
34,154,9
34,156,8
34,157,175
34,158,7378
34,159,50
34,160,11
34,161,18
34,162,176
34,164,1
34,165,10
34,166,33
34,167,39
34,169,184
34,170,227
34,171,212
34,174,172
35,36,214
35,37,35
35,38,227
35,39,71
35,40,71
35,41,23
35,42,9
35,43,4
35,44,14
35,45,154
35,46,15
35,47,3
35,48,4
35,49,889
35,50,106
35,51,9
35,52,2
35,53,166
35,54,1027
35,55,261
35,56,17
35,57,3
35,58,12
35,59,2
35,60,31
35,62,13
35,63,21
35,65,3
35,66,98
35,67,190
35,68,10
35,69,135
35,70,4
35,71,75
35,72,3
35,74,459
35,75,2
35,76,165
35,77,30
35,78,23
35,79,23
35,80,280
35,81,4
35,82,2
35,83,1
35,84,85
35,85,164
35,86,3
35,87,3
35,88,19
35,89,40
35,90,40
35,91,2
35,92,1
35,93,8
35,94,14
35,95,22
35,96,25
35,97,4
35,98,21
35,99,21
35,100,2
35,101,12
35,103,41
35,104,4
35,105,12
35,106,24
35,107,2
35,108,2
35,109,29
35,110,23
35,112,4
35,113,7
35,114,4
35,115,10
35,116,4
35,121,497
35,122,1
35,124,119
35,125,6
35,126,3
35,127,1
35,128,3
35,129,89
35,130,5
35,131,1
35,132,7
35,133,20
35,135,74
35,136,23
35,137,5
35,139,7
35,140,12
35,141,4
35,142,2
35,143,40
35,144,83
35,145,22
35,146,5
35,149,2
35,152,14
35,153,3
35,154,9
35,156,61
35,157,409
35,158,3170
35,159,2398
35,160,70
35,161,3
35,162,28
35,164,27
35,165,3
35,166,6
35,168,4
35,169,167
35,170,103
35,171,215
35,173,1
35,174,31
36,37,995
36,38,24
36,39,1
36,40,1
36,43,4
36,44,6
36,45,66
36,46,2
36,47,1
36,49,20
36,50,7
36,51,45
36,53,60
36,54,659
36,55,73
36,56,4
36,57,1
36,58,4
36,60,16
36,62,2
36,65,2
36,66,43
36,67,104
36,68,1
36,69,10
36,71,5
36,74,5
36,76,272
36,77,1
36,78,2
36,79,2
36,80,89
36,81,117
36,84,123
36,88,562
36,89,4
36,96,3
36,97,1
36,99,3
36,101,61
36,103,504
36,104,2
36,105,1
36,106,3
36,109,16
36,110,2
36,118,1
36,121,41
36,123,8
36,124,28
36,129,175
36,133,2
36,135,988
36,136,106
36,140,62
36,144,164
36,154,47
36,156,8
36,157,5
36,158,539
36,159,13
36,160,12
36,162,2
36,164,1
36,169,272
36,170,92
36,171,9677
36,174,16
37,38,1
37,39,1
37,40,1
37,41,2
37,43,7
37,45,5
37,46,33
37,47,1
37,48,1
37,49,12
37,50,10
37,51,14
37,53,2
37,54,84
37,55,62
37,56,3
37,58,1
37,60,3
37,65,1
37,67,17
37,68,1
37,69,11
37,71,1
37,76,40
37,78,1
37,79,1
37,80,116
37,81,92
37,84,238
37,88,280
37,89,10
37,90,1
37,93,1
37,99,8
37,101,6
37,103,14
37,105,2
37,106,14
37,107,3
37,109,5
37,116,1
37,121,11
37,123,1
37,124,1
37,129,500
37,130,1
37,135,1024
37,136,53
37,140,169
37,142,1
37,143,5
37,144,64
37,146,1
37,154,6
37,156,5
37,157,7
37,158,55
37,160,3
37,169,40
37,170,29
37,171,995
37,174,3
38,39,10
38,40,10
38,44,401
38,45,46
38,46,2
38,47,1
38,48,46
38,49,280
38,50,8
38,52,103
38,53,54
38,54,137
38,55,5
38,56,1
38,57,1
38,58,2
38,59,23
38,60,40
38,61,6
38,62,101
38,63,1
38,64,1
38,65,7
38,66,389
38,67,80
38,69,9
38,70,1
38,71,50
38,72,3
38,74,31
38,75,3
38,76,10
38,77,67
38,80,16
38,82,1
38,83,2
38,84,10
38,85,1
38,88,1
38,89,6
38,90,1
38,91,1
38,92,1
38,93,1
38,95,2
38,99,2
38,103,7
38,106,3
38,108,10
38,113,1
38,115,3
38,116,1
38,121,43
38,124,66
38,129,2
38,133,1
38,135,4
38,136,7
38,139,1
38,143,3
38,149,1
38,156,7
38,157,17
38,158,1124
38,159,28
38,160,29
38,161,17
38,162,1413
38,164,5
38,165,9
38,166,9
38,167,75
38,169,12
38,170,13
38,171,24
38,174,41
39,40,27775
39,41,56
39,42,240
39,44,27
39,45,1
39,46,10
39,47,374
39,48,12
39,49,117
39,50,59
39,52,28
39,53,9
39,54,7
39,55,171
39,56,44
39,57,7
39,58,92
39,59,37
39,60,1
39,61,58
39,62,3
39,63,307
39,65,5
39,66,7
39,67,5
39,68,11
39,69,34
39,70,10
39,71,20
39,72,419
39,73,38
39,74,125
39,75,39
39,76,5
39,77,16
39,78,774
39,79,774
39,80,4
39,81,6
39,84,7
39,85,80
39,86,1
39,89,783
39,90,821
39,91,9
39,92,56
39,93,1750
39,94,3
39,95,9
39,96,1046
39,97,139
39,98,167
39,99,226
39,100,6
39,102,8
39,104,4
39,105,66
39,106,4
39,107,41
39,108,24
39,109,8
39,110,1001
39,111,14
39,112,58
39,113,38
39,114,209
39,115,5
39,116,11
39,117,29
39,118,7
39,119,13
39,120,7
39,121,80
39,122,241
39,123,288
39,124,2
39,125,52
39,126,44
39,127,4
39,128,102
39,129,1
39,130,17
39,131,3
39,132,83
39,133,2
39,134,3
39,135,2
39,136,7
39,137,19
39,138,1
39,139,5
39,140,54
39,141,25
39,142,11
39,143,339
39,144,1
39,145,119
39,146,16
39,148,1
39,149,1
39,150,8
39,151,4
39,152,467
39,153,1
39,154,7
39,157,244
39,158,372
39,165,1
39,169,5
39,170,7
39,171,1
39,174,1
40,41,56
40,42,240
40,44,27
40,45,1
40,46,10
40,47,374
40,48,12
40,49,117
40,50,59
40,52,28
40,53,9
40,54,7
40,55,171
40,56,44
40,57,7
40,58,92
40,59,37
40,60,1
40,61,58
40,62,3
40,63,307
40,65,5
40,66,7
40,67,5
40,68,11
40,69,34
40,70,10
40,71,20
40,72,419
40,73,38
40,74,125
40,75,39
40,76,5
40,77,16
40,78,774
40,79,774
40,80,4
40,81,6
40,84,7
40,85,80
40,86,1
40,89,783
40,90,821
40,91,9
40,92,56
40,93,1750
40,94,3
40,95,9
40,96,1046
40,97,139
40,98,167
40,99,226
40,100,6
40,102,8
40,104,4
40,105,66
40,106,4
40,107,41
40,108,24
40,109,8
40,110,1001
40,111,14
40,112,58
40,113,38
40,114,209
40,115,5
40,116,11
40,117,29
40,118,7
40,119,13
40,120,7
40,121,80
40,122,241
40,123,288
40,124,2
40,125,52
40,126,44
40,127,4
40,128,102
40,129,1
40,130,17
40,131,3
40,132,83
40,133,2
40,134,3
40,135,2
40,136,7
40,137,19
40,138,1
40,139,5
40,140,54
40,141,25
40,142,11
40,143,339
40,144,1
40,145,119
40,146,16
40,148,1
40,149,1
40,150,8
40,151,4
40,152,467
40,153,1
40,154,7
40,157,244
40,158,372
40,165,1
40,169,5
40,170,7
40,171,1
40,174,1
41,42,1227
41,44,1
41,45,1
41,47,81
41,48,1
41,49,30
41,50,31
41,51,2
41,53,2
41,54,1
41,55,23
41,56,126
41,57,27
41,58,31
41,59,2
41,60,2
41,61,1
41,63,30
41,66,2
41,67,1
41,68,2
41,69,31
41,70,7
41,71,17
41,72,18
41,73,13
41,74,80
41,75,1
41,78,20
41,79,20
41,80,8
41,81,2
41,82,10
41,83,1
41,84,4
41,85,317
41,86,1
41,87,2
41,88,3
41,89,186
41,90,111
41,91,2
41,92,2
41,93,51
41,94,1
41,95,3
41,96,2275
41,97,12
41,98,12
41,99,19
41,102,37
41,104,1
41,105,10
41,107,46
41,108,8
41,109,11
41,110,951
41,111,21
41,112,76
41,113,10
41,114,902
41,116,5
41,117,11
41,118,4
41,119,43
41,120,15
41,121,90
41,122,26
41,123,152
41,124,1
41,125,63
41,126,490
41,127,8
41,128,36
41,130,140
41,132,121
41,133,1
41,134,2
41,135,2
41,136,3
41,137,9
41,138,1
41,139,4
41,140,22
41,141,94
41,142,13
41,143,82
41,144,3
41,145,35
41,148,1
41,149,1
41,150,19
41,151,29
41,152,31
41,154,3
41,156,4
41,157,450
41,158,122
41,170,2
41,174,2
42,43,1
42,46,3
42,47,299
42,48,1
42,49,19
42,50,96
42,51,1
42,53,2
42,54,3
42,55,45
42,56,126
42,57,34
42,58,32
42,60,2
42,61,1
42,63,264
42,65,1
42,66,5
42,68,1
42,69,9
42,70,8
42,71,11
42,72,83
42,73,980
42,74,46
42,75,3
42,77,1
42,78,85
42,79,85
42,80,3
42,81,2
42,82,9
42,84,3
42,85,184
42,86,5
42,89,291
42,90,270
42,91,26
42,92,89
42,93,118
42,94,12
42,95,2
42,96,4849
42,97,35
42,98,141
42,99,109
42,100,2
42,102,213
42,104,1
42,105,53
42,106,8
42,107,24
42,108,25
42,109,12
42,110,2782
42,111,377
42,112,566
42,113,22
42,114,1636
42,115,10
42,116,8
42,117,377
42,118,83
42,119,440
42,120,196
42,121,64
42,122,429
42,123,203
42,124,2
42,125,525
42,126,1769
42,127,8
42,128,116
42,130,895
42,131,2
42,132,35
42,133,4
42,134,12
42,135,2
42,136,5
42,137,30
42,138,1
42,139,9
42,140,15
42,141,126
42,142,55
42,143,264
42,145,281
42,146,14
42,147,6
42,148,2
42,149,6
42,150,20
42,151,70
42,152,34
42,154,1
42,156,1
42,157,329
42,158,93
42,170,5
42,174,2
43,45,8
43,46,225
43,49,2
43,50,91
43,51,9
43,53,7
43,54,20
43,55,15
43,57,1
43,59,1
43,60,6
43,67,199
43,68,1
43,69,18
43,74,1
43,76,14
43,80,4
43,81,48
43,84,8
43,85,1
43,87,1
43,88,9
43,94,3
43,99,8
43,100,1
43,102,3
43,103,5
43,106,78
43,109,1
43,110,2
43,111,48
43,112,2
43,114,1
43,115,16
43,117,2
43,118,4
43,119,9
43,120,2
43,121,2
43,123,1
43,129,11
43,130,1
43,134,2
43,135,9
43,136,14
43,140,86
43,142,3
43,143,1
43,144,6
43,145,5
43,146,4
43,154,1
43,156,1
43,157,8
43,158,67
43,169,14
43,170,21
43,171,4
43,174,6
44,45,32
44,46,1
44,47,7
44,48,1458
