"Source","Target","Weight"
44,49,787
44,52,440
44,53,1
44,54,23
44,55,1
44,56,2
44,57,4
44,58,11
44,59,340
44,61,37
44,62,1743
44,63,3
44,64,279
44,65,1648
44,66,3333
44,67,22
44,68,1
44,69,10
44,70,2
44,72,8
44,75,953
44,77,607
44,78,35
44,79,35
44,80,1
44,82,3
44,84,1
44,85,3
44,87,2
44,88,2
44,89,250
44,91,134
44,92,20
44,93,2
44,94,1
44,96,7
44,98,4
44,99,3
44,100,15
44,104,35
44,105,5
44,106,4
44,108,14
44,110,13
44,114,39
44,115,58
44,116,2
44,119,1
44,121,2
44,125,1
44,128,4
44,129,1
44,130,5
44,135,1
44,136,13
44,140,2
44,142,25
44,143,9
44,145,1
44,146,1
44,150,1
44,156,1
44,157,14
44,158,85
44,159,5
44,160,1
44,161,731
44,162,43
44,165,93
44,166,15
44,167,50
44,170,3
44,171,6
45,46,18
45,47,2
45,48,2
45,49,21
45,50,25
45,51,7
45,53,388
45,54,1702
45,55,76
45,56,26
45,57,2
45,58,3
45,60,190
45,63,1
45,65,11
45,66,57
45,67,197
45,68,38
45,69,2559
45,70,1078
45,71,32
45,74,1294
45,75,30
45,76,84
45,78,4
45,79,4
45,80,33
45,81,50
45,83,5
45,84,132
45,85,16
45,86,2
45,87,290
45,88,5
45,89,8
45,90,1
45,91,1
45,93,2
45,94,4
45,95,12
45,96,1
45,98,1
45,99,8
45,101,49
45,103,1
45,104,1
45,105,4
45,106,2
45,109,49
45,110,4
45,113,30
45,114,3
45,115,1
45,116,2
45,121,143
45,123,3
45,124,29
45,125,1
45,127,1
45,129,21
45,130,3
45,132,8
45,133,104
45,135,2
45,136,7
45,139,1
45,142,2
45,143,1
45,144,1
45,154,96
45,156,11
45,157,2338
45,158,27140
45,159,23
45,160,34
45,161,1
45,162,3
45,164,12
45,169,84
45,170,1410
45,171,66
45,172,1
45,174,190
46,49,4
46,50,163
46,51,15
46,53,7
46,54,28
46,55,38
46,56,1
46,63,3
46,66,2
46,67,110
46,68,5
46,69,19
46,70,2
46,71,4
46,74,3
46,75,1
46,76,10
46,78,1
46,79,1
46,80,10
46,81,24
46,83,1
46,84,11
46,85,4
46,86,2
46,87,1
46,88,18
46,90,1
46,94,5
46,95,2
46,98,3
46,99,5
46,100,1
46,101,1
46,103,2
46,104,1
46,105,2
46,106,234
46,107,1
46,109,3
46,111,4
46,112,1
46,114,2
46,115,20
46,116,2
46,118,3
46,119,2
46,121,21
46,122,1
46,124,2
46,125,1
46,126,1
46,129,74
46,131,1
46,132,2
46,134,1
46,135,16
46,136,61
46,139,1
46,140,98
46,141,3
46,142,1
46,144,22
46,145,7
46,146,2
46,154,5
46,156,1
46,157,20
46,158,79
46,169,10
46,170,8
46,171,2
47,48,1
47,49,19
47,50,149
47,52,7
47,53,2
47,54,3
47,55,35
47,56,121
47,57,62
47,58,171
47,59,33
47,61,14
47,63,1316
47,65,5
47,66,2
47,68,2
47,69,5
47,70,8
47,71,7
47,72,1604
47,73,161
47,74,46
47,75,56
47,77,15
47,78,140
47,79,140
47,82,5
47,83,2
47,85,11
47,86,1
47,89,507
47,90,195
47,91,2
47,92,4
47,93,234
47,94,1
47,95,1
47,96,873
47,97,64
47,98,30
47,99,19
47,100,1
47,101,1
47,102,35
47,104,1
47,105,72
47,107,12
47,108,72
47,109,2
47,110,518
47,111,32
47,112,149
47,113,74
47,114,84
47,115,5
47,116,6
47,117,334
47,118,11
47,119,12
47,120,43
47,121,7
47,122,377
47,123,832
47,125,54
47,126,27
47,127,1
47,128,16
47,130,48
47,131,1
47,132,28
47,133,1
47,134,3
47,136,1
47,137,88
47,138,7
47,139,1
47,140,7
47,141,3
47,142,15
47,143,43
47,145,388
47,146,3
47,147,2
47,151,1
47,152,13
47,153,1
47,157,274
47,158,116
47,170,3
47,171,1
48,49,992
48,52,94
48,53,1
48,54,9
48,55,1
48,58,2
48,59,68
48,61,109
48,62,149
48,63,1
48,64,16
48,65,259
48,66,500
48,67,1
48,72,1
48,74,2
48,75,163
48,77,155
48,78,3
48,79,3
48,80,3
48,84,1
48,89,27
48,90,1
48,91,3
48,92,29
48,96,2
48,98,2
48,99,3
48,100,4
48,104,27
48,105,1
48,108,1
48,114,1
48,115,34
48,136,1
48,140,3
48,142,2
48,143,5
48,144,4
48,145,1
48,152,3
48,157,1
48,158,41
48,159,1
48,162,1
48,165,2
48,166,4
49,50,115
49,52,93
49,53,26
49,54,204
49,55,77
49,56,21
49,57,10
49,58,32
49,59,730
49,61,45
49,62,575
49,63,48
49,64,42
49,65,760
49,66,927
49,67,89
49,68,7
49,69,86
49,70,4
49,71,48
49,72,97
49,73,14
49,74,47
49,75,273
49,76,9
49,77,295
49,78,64
49,79,64
49,80,64
49,81,2
49,82,6
49,83,4
49,84,29
49,85,116
49,86,1
49,87,18
49,88,2
49,89,899
49,90,26
49,91,33
49,92,170
49,93,5
49,94,17
49,95,7
49,96,62
49,97,7
49,98,26
49,99,27
49,100,16
49,101,1
49,102,1
49,103,7
49,104,175
49,105,10
49,106,10
49,107,1
49,108,14
49,109,5
49,110,75
49,111,1
49,112,2
49,113,8
49,114,13
49,115,32
49,116,3
49,119,1
49,120,2
49,121,225
49,122,44
49,123,10
49,124,4
49,125,45
49,126,5
49,127,2
49,128,3
49,129,55
49,130,34
49,131,2
49,132,10
49,133,30
49,135,12
49,136,21
49,137,58
49,139,5
49,140,10
49,141,1
49,142,6
49,143,417
49,144,14
49,145,67
49,146,4
49,147,1
49,148,1
49,149,7
49,152,21
49,153,6
49,154,1
49,156,4
49,157,685
49,158,336
49,159,20
49,160,6
49,161,1
49,162,6
49,166,6
49,169,9
49,170,36
49,171,20
50,51,19
50,53,62
50,54,13
50,55,1427
50,56,44
50,57,1
50,58,6
50,60,3
50,62,1
50,63,14
50,66,7
50,67,11
50,68,30
50,69,214
50,70,2
50,71,76
50,72,105
50,73,3
50,74,709
50,75,7
50,76,1
50,77,7
50,78,48
50,79,48
50,80,59
50,81,27
50,82,14
50,83,36
50,84,39
50,85,116
50,86,68
50,88,5
50,89,125
50,90,29
50,91,1
50,93,133
50,94,612
50,95,464
50,96,127
50,97,2
50,98,120
50,99,366
50,100,1
50,102,15
50,103,9
50,104,1
50,105,22
50,106,111
50,109,28
50,110,180
50,111,574
50,112,232
50,113,6
50,114,16
50,115,20
50,116,14
50,117,22
50,118,623
50,119,74
50,120,1
50,121,843
50,122,235
50,123,31
50,124,3
50,125,174
50,126,258
50,127,30
50,128,7
50,129,13
50,130,3
50,131,9
50,132,3
50,133,4
50,134,7
50,135,6
50,136,10
50,137,1
50,139,143
50,140,70
50,141,8
50,142,4
50,143,113
50,144,5
50,145,5408
50,146,26
50,147,8
50,148,21
50,149,99
50,151,1
50,152,8
50,153,3
50,154,14
50,156,2
50,157,1108
50,158,2342
50,169,1
50,170,4
50,171,7
50,174,3
51,53,18
51,54,3
51,55,117
51,60,24
51,67,2
51,69,3
51,74,1
51,76,209
51,80,6
51,81,1507
51,84,41
51,88,173
51,93,1
51,94,1
51,96,2
51,98,2
51,99,9
51,101,16
51,103,150
51,105,2
51,106,19
51,109,43
51,110,2
51,114,1
51,115,1
51,116,1
51,118,2
51,124,36
51,129,10
51,135,421
51,136,125
51,140,136
51,144,16
51,154,5
51,157,1
51,158,201
51,159,5
51,163,1
51,169,211
51,170,14
51,171,45
51,174,24
52,53,2
52,55,1
52,58,1
52,59,1283
52,61,411
52,62,222
52,63,49
52,64,364
52,65,280
52,66,79
52,67,2
52,70,1
52,71,1
52,72,14
52,73,1
52,74,1
52,75,33
52,77,67
52,78,6
52,79,6
52,85,1
52,86,1
52,89,14
52,90,5
52,91,536
52,92,43
52,96,1
52,98,1
52,99,1
52,100,5
52,104,19
52,105,1
52,106,1
52,108,10
52,110,2
52,114,5
52,115,13
52,117,1
52,119,1
52,122,2
52,126,1
52,137,2
52,142,2
52,152,2
52,157,7
52,158,64
52,162,13
52,166,6
52,170,1
53,54,185
53,55,43
53,56,8
53,59,1
53,60,365
53,62,1
53,63,8
53,64,1
53,65,2
53,66,7
53,67,111
53,68,61
53,69,74
53,70,19
53,71,12
53,72,3
53,73,1
53,74,210
53,75,5
53,76,317
53,77,6
53,78,5
53,79,5
53,80,12
53,81,79
53,82,4
53,83,14
53,84,39
53,85,8
53,86,6
53,87,12
53,88,20
53,89,3
53,90,3
53,91,4
53,93,3
53,94,21
53,95,56
53,96,2
53,97,2
53,100,2
53,101,73
53,103,22
53,104,1
53,105,1
53,106,10
53,109,2
53,110,2
53,112,1
53,113,6
53,115,2
53,116,4
53,118,3
53,119,1
53,121,46
53,122,2
53,123,6
53,124,442
53,125,3
53,127,3
53,129,12
53,132,14
53,133,4
53,134,1
53,135,16
53,136,18
53,139,14
53,140,5
53,144,2
53,145,3
53,146,2
53,152,1
53,154,50
53,157,123
53,158,12693
53,159,1
53,169,317
53,170,393
53,171,60
53,174,365
54,55,124
54,56,91
54,57,9
54,58,49
54,59,1
54,60,17
54,62,9
54,65,5
54,66,444
54,67,315
54,68,27
54,69,527
54,70,1
54,71,30
54,72,1
54,74,36
54,76,18
54,77,3
54,80,844
54,81,52
54,84,526
54,85,2
54,87,7
54,88,161
54,89,60
54,93,1
54,96,14
54,97,2
54,98,4
54,99,7
54,100,2
54,101,9
54,102,1
54,103,9
54,105,4
54,106,18
54,109,68
54,110,16
54,114,8
54,115,4
54,119,1
54,121,53
54,123,19
54,124,115
54,125,1
54,129,218
54,130,3
54,132,2
54,133,31
54,135,479
54,136,101
54,140,66
54,142,8
54,143,8
54,144,139
54,145,1
54,150,2
54,154,59
54,156,2
54,157,151
54,158,2679
54,159,38
54,160,22
54,162,2
54,164,5
54,166,1
54,168,1
54,169,18
54,170,228
54,171,659
54,174,17
55,56,43
55,57,15
55,58,32
55,59,3
55,60,10
55,61,1
55,63,14
55,66,11
55,67,40
55,68,12
55,69,287
55,70,20
55,71,17
55,72,19
55,73,3
55,74,204
55,75,3
55,76,22
55,77,4
55,78,118
55,79,118
55,80,225
55,81,196
55,82,15
55,83,14
55,84,236
55,85,149
55,86,15
55,87,7
55,88,58
55,89,53
55,90,12
55,92,1
55,93,25
55,94,90
55,95,310
55,96,165
55,97,3
55,98,184
55,99,288
55,100,4
55,101,6
55,102,9
55,103,9
55,104,1
55,105,77
55,106,29
55,109,124
55,110,245
55,111,81
55,112,57
55,113,25
55,114,102
55,115,16
55,116,5
55,117,12
55,118,74
55,119,9
55,121,176
55,122,4
55,123,22
55,124,7
55,125,6
55,126,75
55,127,14
55,128,3
55,129,37
55,130,2
55,131,2
55,132,3
55,133,11
55,135,71
55,136,104
55,139,39
55,140,280
55,141,15
55,142,8
55,143,27
55,144,19
55,145,498
55,146,17
55,148,3
55,149,9
55,150,13
55,151,2
55,152,24
55,153,4
55,154,18
55,156,8
55,157,484
55,158,1030
55,159,9
55,160,1
55,163,13
55,169,22
55,170,95
55,171,73
55,174,10
56,57,100
56,58,227
56,59,2
56,61,2
56,63,23
56,65,1
56,66,18
56,67,19
56,68,13
56,69,29
56,70,37
56,71,3
56,72,48
56,73,64
56,74,9
56,75,2
56,77,3
56,78,27
56,79,27
56,80,17
56,81,8
56,82,32
56,83,3
56,84,37
56,85,32
56,86,10
56,87,2
56,88,6
56,89,98
56,90,16
56,92,3
56,93,13
56,94,27
56,95,45
56,96,220
56,97,45
56,98,15
56,99,68
56,102,33
56,103,7
56,104,1
56,105,27
56,107,5
56,108,7
56,109,39
56,110,89
56,111,24
56,112,16
56,113,123
56,114,60
56,115,2
56,116,4
56,117,33
56,118,7
56,119,15
56,120,23
56,121,24
56,122,16
56,123,153
56,124,1
56,125,44
56,126,9
56,127,22
56,128,2
56,129,5
56,130,13
56,131,2
56,132,11
56,133,18
56,134,1
56,135,4
56,136,5
56,137,11
56,138,1
56,139,20
56,140,24
56,141,6
56,142,12
56,143,87
56,144,1
56,145,33
56,146,1
56,147,1
56,148,1
56,149,6
56,150,4
56,151,2
56,152,14
56,154,2
56,157,540
56,158,111
56,170,27
56,171,4
57,58,210
57,59,4
57,61,10
57,63,6
57,65,6
57,66,1
57,67,2
57,69,3
57,70,1
57,72,21
57,73,54
57,74,1
57,75,1
57,80,2
57,81,1
57,82,1
57,83,1
57,84,1
57,85,4
57,87,1
57,89,38
57,90,10
57,91,2
57,93,1
57,94,1
57,96,53
57,97,62
57,98,5
57,99,1
57,100,1
57,102,44
57,103,1
57,105,42
57,107,7
57,108,111
57,109,4
57,110,36
57,111,2
57,112,2
57,113,5
57,114,19
57,115,5
57,116,2
57,117,5
57,118,18
57,119,6
57,120,53
57,121,1
57,122,1
57,123,182
57,124,2
57,125,3
57,126,3
57,128,2
57,129,2
57,130,2
57,132,3
57,135,1
57,136,3
57,137,2
57,140,18
57,141,2
57,142,8
57,143,4
57,145,4
57,157,22
57,158,13
57,170,4
57,171,1
58,59,1
58,61,3
58,63,39
58,65,1
58,66,37
58,67,18
58,69,1
58,71,1
58,72,23
58,73,19
58,74,5
58,75,1
58,77,6
58,78,26
58,79,26
58,80,9
58,81,1
58,82,9
58,83,2
58,84,7
58,85,4
58,89,306
58,90,2
58,92,1
58,93,6
58,95,3
58,96,316
58,97,26
58,98,41
58,99,22
58,100,2
58,102,1
58,103,2
58,105,70
58,107,9
58,108,55
58,109,6
58,110,230
58,112,16
58,113,2
58,114,123
58,115,3
58,117,4
58,119,2
58,120,12
58,123,123
58,125,4
58,126,1
58,127,1
58,128,8
58,130,3
58,133,1
58,134,1
58,135,1
58,136,1
58,137,1
58,139,1
58,140,13
58,141,5
58,142,17
58,143,57
58,145,16
58,146,1
58,150,2
58,152,20
58,157,15
58,158,21
58,170,3
58,171,4
59,61,124
59,62,68
59,63,75
59,64,198
59,65,2040
59,66,40
59,67,1
59,68,1
59,69,2
59,70,1
59,71,2
59,72,69
59,73,16
59,75,479
59,77,31
59,78,13
59,79,13
59,83,1
59,85,3
59,86,1
59,89,11
59,90,82
59,91,137
59,92,402
59,93,2
59,96,4
59,100,11
59,104,311
59,105,1
59,108,16
59,110,2
59,114,6
59,115,38
59,116,1
59,117,1
59,120,1
59,122,3
59,123,3
59,126,1
59,130,1
59,131,1
59,132,1
59,137,120
59,143,1
59,147,1
59,157,22
59,158,13
59,161,1
59,162,3
59,167,1
59,170,3
60,66,16
60,67,16
60,69,2
60,74,524
60,76,101
60,77,3
60,80,2
60,81,198
60,85,4
60,88,37
60,90,1
60,96,1
60,99,1
60,101,15
60,103,50
60,106,21
60,110,4
60,121,8
60,122,1
60,124,668
60,129,1
60,132,3
60,134,1
60,135,13
60,136,12
60,140,44
60,143,1
60,144,2
60,150,1
60,152,1
60,154,42
60,156,3
60,157,4
60,158,33210
60,159,8
60,160,7
60,162,1
60,169,101
60,170,26
60,171,16
60,172,2
60,174,33210
61,62,20
61,63,38
61,64,151
61,65,16
61,66,24
61,71,1
61,72,17
61,73,4
61,75,20
61,77,5
61,78,41
61,79,41
61,82,1
61,85,6
61,89,52
61,90,10
61,91,123
61,92,95
61,93,1
61,96,6
61,97,1
61,98,2
61,99,4
61,100,7
61,104,24
61,105,2
61,108,131
61,110,4
61,112,1
61,113,1
61,114,4
61,115,14
61,122,2
61,123,1
61,137,2
61,139,1
61,141,2
61,142,1
61,152,1
61,157,21
61,158,3
61,162,1
61,165,32
61,167,1
62,63,1
62,64,59
62,65,1139
62,66,108
62,67,9
62,69,1
62,72,1
62,75,35
62,76,1
62,77,53
62,85,1
62,86,1
62,89,20
62,90,1
62,91,34
62,92,4
62,100,2
62,103,1
62,104,8
62,115,8
62,129,1
62,140,2
62,143,2
62,157,3
62,158,13
62,161,5
62,162,4
62,166,1
62,167,1
62,169,1
62,171,2
63,65,19
63,67,1
63,68,2
63,69,3
63,70,3
63,71,44
63,72,712
63,73,586
63,74,100
63,75,25
63,76,2
63,77,2
63,78,43
63,79,43
63,81,1
63,82,1
63,83,1
63,85,2
63,86,2
63,89,162
63,90,169
63,91,10
63,92,182
63,93,31
63,94,2
63,96,183
63,97,14
63,98,3
63,99,1
63,100,1
63,101,1
63,102,4
63,104,2
63,105,11
63,106,2
63,107,6
63,108,85
63,110,75
63,111,5
63,112,11
63,113,5
63,114,17
63,115,5
63,116,5
63,117,55
63,118,3
63,119,1
63,120,29
63,121,21
63,122,241
63,123,112
63,124,2
63,125,73
63,126,17
63,130,15
63,131,1
63,132,25
63,134,6
63,137,221
63,139,1
63,140,3
63,142,2
63,143,21
63,145,39
63,146,1
63,148,1
63,149,2
63,152,1
63,156,2
63,157,55
63,158,222
63,159,3
63,169,2
63,170,4
64,65,198
64,66,41
64,73,1
64,74,1
64,75,36
64,77,9
64,89,2
64,91,321
64,92,9
64,93,1
64,100,1
64,104,8
64,108,1
64,110,1
64,114,1
64,115,5
64,123,1
64,125,1
64,158,9
64,161,1
65,66,84
65,68,1
65,69,3
65,70,10
65,72,20
65,73,8
65,75,451
65,77,27
65,78,5
65,79,5
65,85,1
65,89,11
65,90,1
65,91,62
65,92,28
65,96,4
65,99,1
65,100,3
65,104,292
65,108,7
65,110,8
65,111,1
65,114,6
65,115,56
65,120,1
65,122,1
65,123,1
65,124,3
65,125,2
65,135,1
65,136,2
65,137,1
65,142,2
65,143,3
65,150,1
65,157,16
65,158,41
65,161,5
65,165,3
65,167,4
65,170,1
65,171,2
66,67,125
66,68,1
66,69,23
66,70,1
66,71,1
66,72,4
66,74,5
66,75,214
66,76,6
66,77,1255
66,78,27
66,79,27
66,80,83
66,81,1
66,82,24
66,83,38
66,84,69
66,85,19
66,86,2
66,87,12
66,88,2
66,89,891
66,91,7
66,92,4
66,93,2
66,94,3
66,95,2
66,96,20
66,97,1
66,98,2
66,99,3
66,100,16
66,103,1
66,104,13
66,105,4
66,106,5
66,108,8
66,109,16
66,110,25
66,113,1
66,114,21
66,115,19
66,121,34
66,123,4
66,124,35
66,127,12
66,129,2
66,133,32
66,135,8
66,136,11
66,139,8
66,140,1
66,142,3
66,143,57
66,144,9
66,145,2
66,149,3
66,152,1
66,153,16
66,154,6
66,157,187
66,158,334
66,159,3
66,162,9
66,166,3
66,169,6
66,170,12
66,171,43
66,174,16
67,68,2
67,69,49
67,71,2
67,72,1
67,74,23
67,75,3
67,76,53
67,77,9
67,78,2
67,79,2
67,80,60
67,81,57
67,84,97
67,87,1
67,88,11
67,89,18
67,90,5
67,92,1
67,93,1
67,94,1
67,96,1
67,97,1
67,99,4
67,101,8
67,103,80
67,104,1
67,106,94
67,107,1
67,109,22
67,114,2
67,115,5
67,116,1
67,117,1
67,120,1
67,121,36
67,123,2
67,124,8
67,125,1
67,126,1
67,129,27
67,130,13
67,132,4
67,133,2
67,135,26
67,136,28
67,139,1
67,140,12
67,141,6
67,142,1
67,143,5
67,144,17
67,146,1
67,148,1
67,149,1
67,151,1
67,152,3
67,154,79
67,156,2
67,157,13
67,158,870
67,159,7
67,162,1
67,164,1
67,169,53
67,170,53
67,171,104
67,174,16
68,69,108
68,70,18
68,71,2
68,72,1
68,73,4
68,74,13
68,75,2
68,80,2
68,81,1
68,84,1
68,85,25
68,87,10
68,88,1
68,89,4
68,96,3
68,99,7
68,102,1
68,106,5
68,109,14
68,110,1
68,111,2
68,112,4
68,113,15
68,114,3
68,115,2
68,116,3
68,117,3
68,118,7
68,119,4
68,120,2
68,121,32
68,122,1
68,123,1
68,125,2
68,126,1
68,129,7
68,130,1
68,132,3
68,133,12
68,134,1
68,135,1
68,136,3
68,140,3
68,141,1
68,143,2
68,144,1
68,145,5
68,146,1
68,154,4
68,157,815
68,158,116
68,159,1
68,170,6
68,171,1
69,70,1233
69,71,40
69,72,2
69,74,333
69,75,1
69,76,32
69,77,2
69,78,11
69,79,11
69,80,17
69,81,97
69,82,1
69,84,37
69,85,564
69,87,591
69,88,6
69,89,27
69,90,2
69,91,1
69,94,3
69,95,1
69,96,12
69,97,3
69,98,6
69,99,27
69,101,41
69,102,1
69,103,1
69,105,1
69,106,9
69,109,433
69,110,30
69,111,1
69,112,3
69,113,98
69,114,16
69,116,2
69,118,1
69,119,6
69,121,360
69,122,6
69,123,4
69,124,1
69,125,3
69,126,1
69,128,1
69,129,30
69,130,13
69,132,32
69,133,317
69,135,9
69,136,5
69,137,1
69,140,2
69,141,1
69,142,1
69,143,18
69,144,10
69,145,37
69,146,1
69,150,2
69,152,2
69,154,40
69,156,27
69,157,4905
69,158,4138
69,159,11
69,160,8
69,164,1
69,169,32
69,170,980
69,171,10
69,174,2
70,71,1
70,72,4
70,74,48
70,75,3
70,76,1
70,78,4
70,79,4
70,81,4
70,85,16
70,87,126
70,89,14
70,91,1
70,96,55
70,97,1
70,98,5
70,99,20
70,101,4
70,102,2
70,105,2
70,106,1
70,108,1
70,109,11
70,110,43
70,111,1
70,113,120
70,114,7
70,116,1
70,117,1
70,119,2
70,121,20
70,123,7
70,124,1
70,128,1
70,129,8
70,132,6
70,133,20
70,135,2
70,137,6
70,142,2
70,144,1
70,145,3
70,146,1
70,154,1
70,156,2
70,157,3511
70,158,1402
70,160,1
70,169,1
70,170,287
71,72,51
71,73,6
71,74,45
71,75,1
71,76,1
71,78,3
71,79,3
71,80,1
71,81,1
71,84,11
71,85,15
71,87,3
71,89,2
71,90,3
71,91,2
71,92,1
71,93,5
71,94,3
71,95,2
71,96,2
71,98,2
71,99,3
71,102,1
71,104,1
71,105,1
71,106,2
71,107,1
71,108,1
71,111,1
71,112,2
71,113,1
71,114,3
71,116,3
71,121,116
71,122,6
71,123,10
71,124,3
71,125,13
71,126,2
71,130,1
71,132,15
71,133,8
71,136,1
71,137,55
71,140,2
71,142,1
71,143,7
71,144,1
71,145,7
71,152,1
71,154,1
71,156,15
71,157,99
71,158,323
71,159,27
71,160,14
71,162,5
71,164,221
71,168,1
71,169,1
71,170,7
71,171,7
71,172,1
71,173,1
72,73,165
72,74,44
72,75,78
72,77,29
72,78,42
72,79,42
72,82,1
72,84,1
72,85,7
72,86,1
72,89,260
72,90,87
72,91,11
72,92,47
72,93,74
72,94,1
72,95,2
72,96,104
72,97,18
72,98,19
72,99,9
72,100,5
72,102,14
72,104,15
72,105,11
72,107,5
72,108,28
72,109,1
72,110,50
72,111,10
72,112,22
72,113,20
72,114,46
72,115,11
72,116,3
72,117,21
72,118,5
72,119,4
72,120,18
72,121,15
72,122,131
72,123,121
72,125,21
72,126,13
72,128,1
72,130,13
72,132,9
72,134,1
72,137,239
72,138,2
72,140,2
72,141,2
72,142,15
72,143,25
72,145,237
72,146,1
72,147,1
72,148,1
72,149,2
72,152,7
72,153,1
72,157,141
72,158,93
72,170,1
73,74,1
73,75,6
73,78,5
73,79,5
73,83,1
73,85,4
73,87,1
73,89,34
73,90,160
73,91,287
73,92,939
73,93,37
73,94,2
73,96,128
73,97,35
73,100,3
73,102,458
73,104,29
73,106,2
73,107,11
73,108,88
73,110,15
73,111,34
73,112,2
73,113,2
73,114,7
73,115,6
73,116,2
73,117,195
73,118,13
73,119,26
73,120,1084
73,121,3
73,122,271
73,123,191
73,125,90
73,126,66
73,128,7
73,130,29
73,132,21
73,133,2
73,134,6
73,137,648
73,138,11
73,141,3
73,142,2
73,143,146
73,145,15
73,149,2
73,152,1
73,153,1
73,157,51
73,158,4
74,75,6
74,76,55
74,77,19
74,78,20
74,79,20
74,80,1
74,81,4
74,82,4
74,83,7
74,84,38
74,85,501
74,86,8
74,87,7
74,88,1
74,89,27
74,90,3
74,91,1
74,93,66
74,94,22
74,95,67
74,96,135
74,97,2
74,98,16
74,99,11
74,100,1
74,101,8
74,102,2
74,103,1
74,104,1
74,105,7
74,106,6
74,107,8
74,108,1
74,109,15
74,110,126
74,111,6
74,112,8
74,113,23
74,114,16
74,116,2
74,117,2
74,118,2
74,119,3
74,121,431
74,122,7
74,123,7
74,124,336
74,125,12
74,126,11
74,127,21
74,129,3
74,130,4
74,132,22
74,133,17
74,134,2
74,136,2
74,137,3
74,139,52
74,142,1
74,143,8
74,144,3
74,145,195
74,146,1
74,149,2
74,150,1
74,152,2
74,154,16
74,156,57
74,157,1165
74,158,17091
74,159,46
74,160,7
74,162,4
74,164,2
74,169,55
74,170,82
74,171,5
74,174,524
75,77,54
75,78,25
75,79,25
75,80,1
75,81,1
75,85,5
75,89,198
75,90,1
75,91,20
75,92,29
75,93,7
75,96,11
75,97,1
75,98,3
75,99,3
75,100,14
75,101,1
75,104,109
75,106,1
75,108,2
75,109,1
75,110,11
75,113,3
75,114,14
75,115,84
75,122,1
75,129,1
75,130,11
75,136,1
75,142,5
75,143,3
75,145,5
75,146,1
75,150,1
75,152,3
75,157,28
75,158,74
75,161,1
75,166,1
75,170,1
76,77,7
76,80,14
76,81,341
76,84,26
76,85,1
76,88,53
76,89,1
76,99,1
76,101,367
76,102,1
76,103,86
76,106,22
76,107,1
76,109,13
76,111,1
76,117,1
76,118,1
76,121,5
76,123,1
76,124,1591
76,129,27
76,133,1
76,135,142
76,136,112
76,140,81
76,143,1
76,144,46
76,152,1
76,154,39
76,157,3
76,158,2826
76,159,23
76,160,2
76,162,1
76,167,2
76,169,14338
76,170,1195
76,171,274
76,174,101
77,78,15
77,79,15
77,80,1
77,82,1
77,83,1
77,84,2
77,85,1
77,87,1
77,89,79
77,91,1
77,92,5
77,95,1
77,96,12
77,98,5
77,100,1
77,104,3
77,105,1
77,108,1
77,109,1
77,110,19
77,112,6
77,114,9
77,115,2
77,116,1
77,121,4
77,122,1
77,123,2
77,124,15
77,125,1
77,126,3
77,129,1
77,133,1
77,135,1
77,139,1
77,142,3
77,143,5
77,145,15
77,152,2
77,153,1
77,156,1
77,157,21
77,158,116
77,159,2
77,162,9
77,166,5
77,169,7
77,170,3
77,171,1
77,174,3
78,79,12744
78,80,7
78,81,2
78,82,19
78,83,17
78,84,7
78,85,27
78,86,63
78,88,1
78,89,305
78,90,25
78,92,10
78,93,25
78,94,9
78,95,110
78,96,678
78,97,5
78,98,1739
78,99,448
78,100,1
78,104,2
78,105,411
78,108,1
78,109,4
78,110,1212
78,111,3
78,112,9
78,113,14
78,114,39
78,115,14
78,117,7
78,118,3
78,119,1
78,120,1
78,121,15
78,122,18
78,123,7
78,125,12
78,126,6
78,127,12
78,128,1
78,129,1
78,130,3
78,131,112
78,132,1
